-1.28,-1.58,2.5,1.5
-1.28,-1.48,-2.5,-2.13
-1.28,-1.48,-2.4,-2.19
-1.28,-1.48,-2.3,-2.22
-1.28,-1.48,-2.19,-2.24
-1.28,-1.48,-2.09,-2.22
-1.28,-1.48,-1.99,-2.19
-1.28,-1.48,-1.89,-2.14
-1.28,-1.48,-1.79,-2.08
-1.28,-1.48,-1.68,-2.0
-1.28,-1.48,-1.58,-1.91
-1.28,-1.48,-1.48,-1.81
-1.28,-1.48,-1.38,-1.71
-1.28,-1.48,-1.28,-1.59
-1.28,-1.48,-1.17,-1.47
-1.28,-1.48,-1.07,-1.34
-1.28,-1.48,-0.97,-1.21
-1.28,-1.48,-0.87,-1.08
-1.28,-1.48,-0.77,-0.94
-1.28,-1.48,-0.66,-0.8
-1.28,-1.48,-0.56,-0.66
-1.28,-1.48,-0.46,-0.53
-1.28,-1.48,-0.36,-0.4
-1.28,-1.48,-0.26,-0.27
-1.28,-1.48,-0.15,-0.16
-1.28,-1.48,-0.05,-0.05
-1.28,-1.48,0.05,0.06
-1.28,-1.48,0.15,0.16
-1.28,-1.48,0.26,0.26
-1.28,-1.48,0.36,0.35
-1.28,-1.48,0.46,0.45
-1.28,-1.48,0.56,0.55
-1.28,-1.48,0.66,0.66
-1.28,-1.48,0.77,0.77
-1.28,-1.48,0.87,0.89
-1.28,-1.48,0.97,1.02
-1.28,-1.48,1.07,1.14
-1.28,-1.48,1.17,1.26
-1.28,-1.48,1.28,1.38
-1.28,-1.48,1.38,1.49
-1.28,-1.48,1.48,1.58
-1.28,-1.48,1.58,1.66
-1.28,-1.48,1.68,1.72
-1.28,-1.48,1.79,1.75
-1.28,-1.48,1.89,1.76
-1.28,-1.48,1.99,1.75
-1.28,-1.48,2.09,1.72
-1.28,-1.48,2.19,1.67
-1.28,-1.48,2.3,1.6
-1.28,-1.48,2.4,1.53
-1.28,-1.48,2.5,1.45
-1.28,-1.38,-2.5,-2.22
-1.28,-1.38,-2.4,-2.27
-1.28,-1.38,-2.3,-2.29
-1.28,-1.38,-2.19,-2.28
-1.28,-1.38,-2.09,-2.25
-1.28,-1.38,-1.99,-2.2
-1.28,-1.38,-1.89,-2.13
-1.28,-1.38,-1.79,-2.05
-1.28,-1.38,-1.68,-1.96
-1.28,-1.38,-1.58,-1.86
-1.28,-1.38,-1.48,-1.75
-1.28,-1.38,-1.38,-1.64
-1.28,-1.38,-1.28,-1.52
-1.28,-1.38,-1.17,-1.4
-1.28,-1.38,-1.07,-1.28
-1.28,-1.38,-0.97,-1.16
-1.28,-1.38,-0.87,-1.03
-1.28,-1.38,-0.77,-0.91
-1.28,-1.38,-0.66,-0.78
-1.28,-1.38,-0.56,-0.65
-1.28,-1.38,-0.46,-0.53
-1.28,-1.38,-0.36,-0.41
-1.28,-1.38,-0.26,-0.29
-1.28,-1.38,-0.15,-0.17
-1.28,-1.38,-0.05,-0.05
-1.28,-1.38,0.05,0.06
-1.28,-1.38,0.15,0.16
-1.28,-1.38,0.26,0.27
-1.28,-1.38,0.36,0.38
-1.28,-1.38,0.46,0.49
-1.28,-1.38,0.56,0.61
-1.28,-1.38,0.66,0.73
-1.28,-1.38,0.77,0.85
-1.28,-1.38,0.87,0.98
-1.28,-1.38,0.97,1.11
-1.28,-1.38,1.07,1.23
-1.28,-1.38,1.17,1.35
-1.28,-1.38,1.28,1.47
-1.28,-1.38,1.38,1.57
-1.28,-1.38,1.48,1.65
-1.28,-1.38,1.58,1.71
-1.28,-1.38,1.68,1.75
-1.28,-1.38,1.79,1.77
-1.28,-1.38,1.89,1.76
-1.28,-1.38,1.99,1.74
-1.28,-1.38,2.09,1.69
-1.28,-1.38,2.19,1.62
-1.28,-1.38,2.3,1.55
-1.28,-1.38,2.4,1.46
-1.28,-1.38,2.5,1.37
-1.28,-1.28,-2.5,-2.3
-1.28,-1.28,-2.4,-2.33
-1.28,-1.28,-2.3,-2.33
-1.28,-1.28,-2.19,-2.31
-1.28,-1.28,-2.09,-2.26
-1.28,-1.28,-1.99,-2.19
-1.28,-1.28,-1.89,-2.11
-1.28,-1.28,-1.79,-2.02
-1.28,-1.28,-1.68,-1.91
-1.28,-1.28,-1.58,-1.8
-1.28,-1.28,-1.48,-1.69
-1.28,-1.28,-1.38,-1.57
-1.28,-1.28,-1.28,-1.46
-1.28,-1.28,-1.17,-1.34
-1.28,-1.28,-1.07,-1.22
-1.28,-1.28,-0.97,-1.11
-1.28,-1.28,-0.87,-1.0
-1.28,-1.28,-0.77,-0.88
-1.28,-1.28,-0.66,-0.77
-1.28,-1.28,-0.56,-0.65
-1.28,-1.28,-0.46,-0.54
-1.28,-1.28,-0.36,-0.42
-1.28,-1.28,-0.26,-0.31
-1.28,-1.28,-0.15,-0.19
-1.28,-1.28,-0.05,-0.08
-1.28,-1.28,0.05,0.04
-1.28,-1.28,0.15,0.16
-1.28,-1.28,0.26,0.27
-1.28,-1.28,0.36,0.4
-1.28,-1.28,0.46,0.52
-1.28,-1.28,0.56,0.65
-1.28,-1.28,0.66,0.78
-1.28,-1.28,0.77,0.91
-1.28,-1.28,0.87,1.04
-1.28,-1.28,0.97,1.18
-1.28,-1.28,1.07,1.3
-1.28,-1.28,1.17,1.42
-1.28,-1.28,1.28,1.53
-1.28,-1.28,1.38,1.62
-1.28,-1.28,1.48,1.7
-1.28,-1.28,1.58,1.75
-1.28,-1.28,1.68,1.77
-1.28,-1.28,1.79,1.77
-1.28,-1.28,1.89,1.75
-1.28,-1.28,1.99,1.71
-1.28,-1.28,2.09,1.64
-1.28,-1.28,2.19,1.56
-1.28,-1.28,2.3,1.48
-1.28,-1.28,2.4,1.39
-1.28,-1.28,2.5,1.29
-1.28,-1.17,-2.5,-2.35
-1.28,-1.17,-2.4,-2.37
-1.28,-1.17,-2.3,-2.36
-1.28,-1.17,-2.19,-2.32
-1.28,-1.17,-2.09,-2.26
-1.28,-1.17,-1.99,-2.18
-1.28,-1.17,-1.89,-2.08
-1.28,-1.17,-1.79,-1.98
-1.28,-1.17,-1.68,-1.86
-1.28,-1.17,-1.58,-1.74
-1.28,-1.17,-1.48,-1.62
-1.28,-1.17,-1.38,-1.51
-1.28,-1.17,-1.28,-1.39
-1.28,-1.17,-1.17,-1.28
-1.28,-1.17,-1.07,-1.17
-1.28,-1.17,-0.97,-1.07
-1.28,-1.17,-0.87,-0.96
-1.28,-1.17,-0.77,-0.86
-1.28,-1.17,-0.66,-0.76
-1.28,-1.17,-0.56,-0.66
-1.28,-1.17,-0.46,-0.56
-1.28,-1.17,-0.36,-0.45
-1.28,-1.17,-0.26,-0.34
-1.28,-1.17,-0.15,-0.23
-1.28,-1.17,-0.05,-0.11
-1.28,-1.17,0.05,0.01
-1.28,-1.17,0.15,0.13
-1.28,-1.17,0.26,0.26
-1.28,-1.17,0.36,0.39
-1.28,-1.17,0.46,0.53
-1.28,-1.17,0.56,0.66
-1.28,-1.17,0.66,0.8
-1.28,-1.17,0.77,0.94
-1.28,-1.17,0.87,1.08
-1.28,-1.17,0.97,1.22
-1.28,-1.17,1.07,1.35
-1.28,-1.17,1.17,1.47
-1.28,-1.17,1.28,1.57
-1.28,-1.17,1.38,1.65
-1.28,-1.17,1.48,1.71
-1.28,-1.17,1.58,1.75
-1.28,-1.17,1.68,1.76
-1.28,-1.17,1.79,1.75
-1.28,-1.17,1.89,1.71
-1.28,-1.17,1.99,1.65
-1.28,-1.17,2.09,1.58
-1.28,-1.17,2.19,1.49
-1.28,-1.17,2.3,1.39
-1.28,-1.17,2.4,1.3
-1.28,-1.17,2.5,1.2
-1.28,-1.07,-2.5,-2.39
-1.28,-1.07,-2.4,-2.4
-1.28,-1.07,-2.3,-2.37
-1.28,-1.07,-2.19,-2.32
-1.28,-1.07,-2.09,-2.25
-1.28,-1.07,-1.99,-2.16
-1.28,-1.07,-1.89,-2.05
-1.28,-1.07,-1.79,-1.93
-1.28,-1.07,-1.68,-1.81
-1.28,-1.07,-1.58,-1.69
-1.28,-1.07,-1.48,-1.56
-1.28,-1.07,-1.38,-1.44
-1.28,-1.07,-1.28,-1.33
-1.28,-1.07,-1.17,-1.22
-1.28,-1.07,-1.07,-1.12
-1.28,-1.07,-0.97,-1.03
-1.28,-1.07,-0.87,-0.94
-1.28,-1.07,-0.77,-0.85
-1.28,-1.07,-0.66,-0.76
-1.28,-1.07,-0.56,-0.67
-1.28,-1.07,-0.46,-0.58
-1.28,-1.07,-0.36,-0.49
-1.28,-1.07,-0.26,-0.38
-1.28,-1.07,-0.15,-0.27
-1.28,-1.07,-0.05,-0.16
-1.28,-1.07,0.05,-0.04
-1.28,-1.07,0.15,0.09
-1.28,-1.07,0.26,0.22
-1.28,-1.07,0.36,0.36
-1.28,-1.07,0.46,0.51
-1.28,-1.07,0.56,0.65
-1.28,-1.07,0.66,0.8
-1.28,-1.07,0.77,0.95
-1.28,-1.07,0.87,1.09
-1.28,-1.07,0.97,1.23
-1.28,-1.07,1.07,1.36
-1.28,-1.07,1.17,1.48
-1.28,-1.07,1.28,1.58
-1.28,-1.07,1.38,1.65
-1.28,-1.07,1.48,1.71
-1.28,-1.07,1.58,1.73
-1.28,-1.07,1.68,1.73
-1.28,-1.07,1.79,1.71
-1.28,-1.07,1.89,1.66
-1.28,-1.07,1.99,1.58
-1.28,-1.07,2.09,1.5
-1.28,-1.07,2.19,1.4
-1.28,-1.07,2.3,1.3
-1.28,-1.07,2.4,1.2
-1.28,-1.07,2.5,1.1
-1.28,-0.97,-2.5,-2.41
-1.28,-0.97,-2.4,-2.41
-1.28,-0.97,-2.3,-2.38
-1.28,-0.97,-2.19,-2.32
-1.28,-0.97,-2.09,-2.23
-1.28,-0.97,-1.99,-2.13
-1.28,-0.97,-1.89,-2.02
-1.28,-0.97,-1.79,-1.89
-1.28,-0.97,-1.68,-1.76
-1.28,-0.97,-1.58,-1.63
-1.28,-0.97,-1.48,-1.51
-1.28,-0.97,-1.38,-1.39
-1.28,-0.97,-1.28,-1.28
-1.28,-0.97,-1.17,-1.17
-1.28,-0.97,-1.07,-1.08
-1.28,-0.97,-0.97,-1.0
-1.28,-0.97,-0.87,-0.92
-1.28,-0.97,-0.77,-0.84
-1.28,-0.97,-0.66,-0.77
-1.28,-0.97,-0.56,-0.7
-1.28,-0.97,-0.46,-0.62
-1.28,-0.97,-0.36,-0.53
-1.28,-0.97,-0.26,-0.44
-1.28,-0.97,-0.15,-0.33
-1.28,-0.97,-0.05,-0.22
-1.28,-0.97,0.05,-0.1
-1.28,-0.97,0.15,0.03
-1.28,-0.97,0.26,0.17
-1.28,-0.97,0.36,0.31
-1.28,-0.97,0.46,0.46
-1.28,-0.97,0.56,0.62
-1.28,-0.97,0.66,0.77
-1.28,-0.97,0.77,0.92
-1.28,-0.97,0.87,1.07
-1.28,-0.97,0.97,1.21
-1.28,-0.97,1.07,1.34
-1.28,-0.97,1.17,1.45
-1.28,-0.97,1.28,1.55
-1.28,-0.97,1.38,1.62
-1.28,-0.97,1.48,1.67
-1.28,-0.97,1.58,1.68
-1.28,-0.97,1.68,1.67
-1.28,-0.97,1.79,1.64
-1.28,-0.97,1.89,1.58
-1.28,-0.97,1.99,1.5
-1.28,-0.97,2.09,1.4
-1.28,-0.97,2.19,1.3
-1.28,-0.97,2.3,1.19
-1.28,-0.97,2.4,1.09
-1.28,-0.97,2.5,0.99
-1.28,-0.87,-2.5,-2.43
-1.28,-0.87,-2.4,-2.42
-1.28,-0.87,-2.3,-2.38
-1.28,-0.87,-2.19,-2.31
-1.28,-0.87,-2.09,-2.22
-1.28,-0.87,-1.99,-2.11
-1.28,-0.87,-1.89,-1.99
-1.28,-0.87,-1.79,-1.86
-1.28,-0.87,-1.68,-1.72
-1.28,-0.87,-1.58,-1.59
-1.28,-0.87,-1.48,-1.46
-1.28,-0.87,-1.38,-1.34
-1.28,-0.87,-1.28,-1.23
-1.28,-0.87,-1.17,-1.14
-1.28,-0.87,-1.07,-1.05
-1.28,-0.87,-0.97,-0.98
-1.28,-0.87,-0.87,-0.91
-1.28,-0.87,-0.77,-0.85
-1.28,-0.87,-0.66,-0.79
-1.28,-0.87,-0.56,-0.72
-1.28,-0.87,-0.46,-0.66
-1.28,-0.87,-0.36,-0.58
-1.28,-0.87,-0.26,-0.5
-1.28,-0.87,-0.15,-0.4
-1.28,-0.87,-0.05,-0.29
-1.28,-0.87,0.05,-0.17
-1.28,-0.87,0.15,-0.05
-1.28,-0.87,0.26,0.09
-1.28,-0.87,0.36,0.24
-1.28,-0.87,0.46,0.39
-1.28,-0.87,0.56,0.55
-1.28,-0.87,0.66,0.71
-1.28,-0.87,0.77,0.86
-1.28,-0.87,0.87,1.01
-1.28,-0.87,0.97,1.16
-1.28,-0.87,1.07,1.28
-1.28,-0.87,1.17,1.4
-1.28,-0.87,1.28,1.49
-1.28,-0.87,1.38,1.55
-1.28,-0.87,1.48,1.59
-1.28,-0.87,1.58,1.61
-1.28,-0.87,1.68,1.59
-1.28,-0.87,1.79,1.54
-1.28,-0.87,1.89,1.48
-1.28,-0.87,1.99,1.39
-1.28,-0.87,2.09,1.29
-1.28,-0.87,2.19,1.18
-1.28,-0.87,2.3,1.07
-1.28,-0.87,2.4,0.97
-1.28,-0.87,2.5,0.87
-1.28,-0.77,-2.5,-2.43
-1.28,-0.77,-2.4,-2.41
-1.28,-0.77,-2.3,-2.37
-1.28,-0.77,-2.19,-2.3
-1.28,-0.77,-2.09,-2.2
-1.28,-0.77,-1.99,-2.09
-1.28,-0.77,-1.89,-1.96
-1.28,-0.77,-1.79,-1.83
-1.28,-0.77,-1.68,-1.69
-1.28,-0.77,-1.58,-1.55
-1.28,-0.77,-1.48,-1.43
-1.28,-0.77,-1.38,-1.31
-1.28,-0.77,-1.28,-1.2
-1.28,-0.77,-1.17,-1.11
-1.28,-0.77,-1.07,-1.03
-1.28,-0.77,-0.97,-0.96
-1.28,-0.77,-0.87,-0.91
-1.28,-0.77,-0.77,-0.86
-1.28,-0.77,-0.66,-0.81
-1.28,-0.77,-0.56,-0.76
-1.28,-0.77,-0.46,-0.71
-1.28,-0.77,-0.36,-0.64
-1.28,-0.77,-0.26,-0.57
-1.28,-0.77,-0.15,-0.48
-1.28,-0.77,-0.05,-0.38
-1.28,-0.77,0.05,-0.26
-1.28,-0.77,0.15,-0.14
-1.28,-0.77,0.26,-0.0
-1.28,-0.77,0.36,0.15
-1.28,-0.77,0.46,0.3
-1.28,-0.77,0.56,0.46
-1.28,-0.77,0.66,0.62
-1.28,-0.77,0.77,0.77
-1.28,-0.77,0.87,0.92
-1.28,-0.77,0.97,1.06
-1.28,-0.77,1.07,1.19
-1.28,-0.77,1.17,1.3
-1.28,-0.77,1.28,1.39
-1.28,-0.77,1.38,1.46
-1.28,-0.77,1.48,1.49
-1.28,-0.77,1.58,1.5
-1.28,-0.77,1.68,1.48
-1.28,-0.77,1.79,1.43
-1.28,-0.77,1.89,1.36
-1.28,-0.77,1.99,1.27
-1.28,-0.77,2.09,1.16
-1.28,-0.77,2.19,1.05
-1.28,-0.77,2.3,0.95
-1.28,-0.77,2.4,0.85
-1.28,-0.77,2.5,0.76
-1.28,-0.66,-2.5,-2.42
-1.28,-0.66,-2.4,-2.4
-1.28,-0.66,-2.3,-2.36
-1.28,-0.66,-2.19,-2.28
-1.28,-0.66,-2.09,-2.18
-1.28,-0.66,-1.99,-2.07
-1.28,-0.66,-1.89,-1.94
-1.28,-0.66,-1.79,-1.81
-1.28,-0.66,-1.68,-1.67
-1.28,-0.66,-1.58,-1.53
-1.28,-0.66,-1.48,-1.4
-1.28,-0.66,-1.38,-1.29
-1.28,-0.66,-1.28,-1.18
-1.28,-0.66,-1.17,-1.1
-1.28,-0.66,-1.07,-1.02
-1.28,-0.66,-0.97,-0.97
-1.28,-0.66,-0.87,-0.92
-1.28,-0.66,-0.77,-0.88
-1.28,-0.66,-0.66,-0.84
-1.28,-0.66,-0.56,-0.8
-1.28,-0.66,-0.46,-0.76
-1.28,-0.66,-0.36,-0.71
-1.28,-0.66,-0.26,-0.64
-1.28,-0.66,-0.15,-0.57
-1.28,-0.66,-0.05,-0.47
-1.28,-0.66,0.05,-0.37
-1.28,-0.66,0.15,-0.25
-1.28,-0.66,0.26,-0.11
-1.28,-0.66,0.36,0.03
-1.28,-0.66,0.46,0.18
-1.28,-0.66,0.56,0.34
-1.28,-0.66,0.66,0.49
-1.28,-0.66,0.77,0.65
-1.28,-0.66,0.87,0.8
-1.28,-0.66,0.97,0.94
-1.28,-0.66,1.07,1.07
-1.28,-0.66,1.17,1.18
-1.28,-0.66,1.28,1.27
-1.28,-0.66,1.38,1.33
-1.28,-0.66,1.48,1.37
-1.28,-0.66,1.58,1.37
-1.28,-0.66,1.68,1.35
-1.28,-0.66,1.79,1.3
-1.28,-0.66,1.89,1.23
-1.28,-0.66,1.99,1.13
-1.28,-0.66,2.09,1.03
-1.28,-0.66,2.19,0.92
-1.28,-0.66,2.3,0.82
-1.28,-0.66,2.4,0.73
-1.28,-0.66,2.5,0.64
-1.28,-0.56,-2.5,-2.41
-1.28,-0.56,-2.4,-2.39
-1.28,-0.56,-2.3,-2.34
-1.28,-0.56,-2.19,-2.26
-1.28,-0.56,-2.09,-2.17
-1.28,-0.56,-1.99,-2.05
-1.28,-0.56,-1.89,-1.93
-1.28,-0.56,-1.79,-1.79
-1.28,-0.56,-1.68,-1.65
-1.28,-0.56,-1.58,-1.52
-1.28,-0.56,-1.48,-1.39
-1.28,-0.56,-1.38,-1.28
-1.28,-0.56,-1.28,-1.18
-1.28,-0.56,-1.17,-1.1
-1.28,-0.56,-1.07,-1.03
-1.28,-0.56,-0.97,-0.98
-1.28,-0.56,-0.87,-0.94
-1.28,-0.56,-0.77,-0.91
-1.28,-0.56,-0.66,-0.88
-1.28,-0.56,-0.56,-0.86
-1.28,-0.56,-0.46,-0.83
-1.28,-0.56,-0.36,-0.78
-1.28,-0.56,-0.26,-0.73
-1.28,-0.56,-0.15,-0.66
-1.28,-0.56,-0.05,-0.58
-1.28,-0.56,0.05,-0.48
-1.28,-0.56,0.15,-0.37
-1.28,-0.56,0.26,-0.24
-1.28,-0.56,0.36,-0.1
-1.28,-0.56,0.46,0.04
-1.28,-0.56,0.56,0.2
-1.28,-0.56,0.66,0.35
-1.28,-0.56,0.77,0.5
-1.28,-0.56,0.87,0.65
-1.28,-0.56,0.97,0.79
-1.28,-0.56,1.07,0.92
-1.28,-0.56,1.17,1.03
-1.28,-0.56,1.28,1.12
-1.28,-0.56,1.38,1.18
-1.28,-0.56,1.48,1.22
-1.28,-0.56,1.58,1.23
-1.28,-0.56,1.68,1.2
-1.28,-0.56,1.79,1.16
-1.28,-0.56,1.89,1.09
-1.28,-0.56,1.99,1.0
-1.28,-0.56,2.09,0.9
-1.28,-0.56,2.19,0.79
-1.28,-0.56,2.3,0.69
-1.28,-0.56,2.4,0.61
-1.28,-0.56,2.5,0.53
-1.28,-0.46,-2.5,-2.38
-1.28,-0.46,-2.4,-2.36
-1.28,-0.46,-2.3,-2.31
-1.28,-0.46,-2.19,-2.24
-1.28,-0.46,-2.09,-2.15
-1.28,-0.46,-1.99,-2.04
-1.28,-0.46,-1.89,-1.91
-1.28,-0.46,-1.79,-1.78
-1.28,-0.46,-1.68,-1.65
-1.28,-0.46,-1.58,-1.52
-1.28,-0.46,-1.48,-1.4
-1.28,-0.46,-1.38,-1.29
-1.28,-0.46,-1.28,-1.19
-1.28,-0.46,-1.17,-1.11
-1.28,-0.46,-1.07,-1.05
-1.28,-0.46,-0.97,-1.01
-1.28,-0.46,-0.87,-0.98
-1.28,-0.46,-0.77,-0.96
-1.28,-0.46,-0.66,-0.94
-1.28,-0.46,-0.56,-0.92
-1.28,-0.46,-0.46,-0.9
-1.28,-0.46,-0.36,-0.87
-1.28,-0.46,-0.26,-0.82
-1.28,-0.46,-0.15,-0.77
-1.28,-0.46,-0.05,-0.69
-1.28,-0.46,0.05,-0.6
-1.28,-0.46,0.15,-0.5
-1.28,-0.46,0.26,-0.38
-1.28,-0.46,0.36,-0.25
-1.28,-0.46,0.46,-0.11
-1.28,-0.46,0.56,0.04
-1.28,-0.46,0.66,0.19
-1.28,-0.46,0.77,0.34
-1.28,-0.46,0.87,0.49
-1.28,-0.46,0.97,0.63
-1.28,-0.46,1.07,0.75
-1.28,-0.46,1.17,0.86
-1.28,-0.46,1.28,0.95
-1.28,-0.46,1.38,1.02
-1.28,-0.46,1.48,1.06
-1.28,-0.46,1.58,1.07
-1.28,-0.46,1.68,1.05
-1.28,-0.46,1.79,1.01
-1.28,-0.46,1.89,0.94
-1.28,-0.46,1.99,0.86
-1.28,-0.46,2.09,0.76
-1.28,-0.46,2.19,0.67
-1.28,-0.46,2.3,0.58
-1.28,-0.46,2.4,0.5
-1.28,-0.46,2.5,0.43
-1.28,-0.36,-2.5,-2.34
-1.28,-0.36,-2.4,-2.32
-1.28,-0.36,-2.3,-2.28
-1.28,-0.36,-2.19,-2.21
-1.28,-0.36,-2.09,-2.12
-1.28,-0.36,-1.99,-2.02
-1.28,-0.36,-1.89,-1.9
-1.28,-0.36,-1.79,-1.78
-1.28,-0.36,-1.68,-1.65
-1.28,-0.36,-1.58,-1.53
-1.28,-0.36,-1.48,-1.41
-1.28,-0.36,-1.38,-1.31
-1.28,-0.36,-1.28,-1.22
-1.28,-0.36,-1.17,-1.15
-1.28,-0.36,-1.07,-1.1
-1.28,-0.36,-0.97,-1.06
-1.28,-0.36,-0.87,-1.03
-1.28,-0.36,-0.77,-1.02
-1.28,-0.36,-0.66,-1.01
-1.28,-0.36,-0.56,-1.0
-1.28,-0.36,-0.46,-0.98
-1.28,-0.36,-0.36,-0.96
-1.28,-0.36,-0.26,-0.92
-1.28,-0.36,-0.15,-0.87
-1.28,-0.36,-0.05,-0.81
-1.28,-0.36,0.05,-0.73
-1.28,-0.36,0.15,-0.63
-1.28,-0.36,0.26,-0.52
-1.28,-0.36,0.36,-0.4
-1.28,-0.36,0.46,-0.26
-1.28,-0.36,0.56,-0.12
-1.28,-0.36,0.66,0.02
-1.28,-0.36,0.77,0.17
-1.28,-0.36,0.87,0.31
-1.28,-0.36,0.97,0.45
-1.28,-0.36,1.07,0.57
-1.28,-0.36,1.17,0.69
-1.28,-0.36,1.28,0.78
-1.28,-0.36,1.38,0.85
-1.28,-0.36,1.48,0.89
-1.28,-0.36,1.58,0.91
-1.28,-0.36,1.68,0.9
-1.28,-0.36,1.79,0.86
-1.28,-0.36,1.89,0.8
-1.28,-0.36,1.99,0.73
-1.28,-0.36,2.09,0.64
-1.28,-0.36,2.19,0.55
-1.28,-0.36,2.3,0.47
-1.28,-0.36,2.4,0.4
-1.28,-0.36,2.5,0.35
-1.28,-0.26,-2.5,-2.28
-1.28,-0.26,-2.4,-2.27
-1.28,-0.26,-2.3,-2.23
-1.28,-0.26,-2.19,-2.17
-1.28,-0.26,-2.09,-2.09
-1.28,-0.26,-1.99,-1.99
-1.28,-0.26,-1.89,-1.88
-1.28,-0.26,-1.79,-1.77
-1.28,-0.26,-1.68,-1.65
-1.28,-0.26,-1.58,-1.54
-1.28,-0.26,-1.48,-1.44
-1.28,-0.26,-1.38,-1.34
-1.28,-0.26,-1.28,-1.26
-1.28,-0.26,-1.17,-1.2
-1.28,-0.26,-1.07,-1.15
-1.28,-0.26,-0.97,-1.12
-1.28,-0.26,-0.87,-1.1
-1.28,-0.26,-0.77,-1.09
-1.28,-0.26,-0.66,-1.09
-1.28,-0.26,-0.56,-1.08
-1.28,-0.26,-0.46,-1.08
-1.28,-0.26,-0.36,-1.06
-1.28,-0.26,-0.26,-1.03
-1.28,-0.26,-0.15,-0.99
-1.28,-0.26,-0.05,-0.93
-1.28,-0.26,0.05,-0.86
-1.28,-0.26,0.15,-0.77
-1.28,-0.26,0.26,-0.66
-1.28,-0.26,0.36,-0.55
-1.28,-0.26,0.46,-0.42
-1.28,-0.26,0.56,-0.29
-1.28,-0.26,0.66,-0.15
-1.28,-0.26,0.77,-0.01
-1.28,-0.26,0.87,0.14
-1.28,-0.26,0.97,0.27
-1.28,-0.26,1.07,0.4
-1.28,-0.26,1.17,0.51
-1.28,-0.26,1.28,0.61
-1.28,-0.26,1.38,0.68
-1.28,-0.26,1.48,0.73
-1.28,-0.26,1.58,0.75
-1.28,-0.26,1.68,0.75
-1.28,-0.26,1.79,0.72
-1.28,-0.26,1.89,0.67
-1.28,-0.26,1.99,0.61
-1.28,-0.26,2.09,0.53
-1.28,-0.26,2.19,0.46
-1.28,-0.26,2.3,0.39
-1.28,-0.26,2.4,0.33
-1.28,-0.26,2.5,0.28
-1.28,-0.15,-2.5,-2.21
-1.28,-0.15,-2.4,-2.2
-1.28,-0.15,-2.3,-2.16
-1.28,-0.15,-2.19,-2.11
-1.28,-0.15,-2.09,-2.04
-1.28,-0.15,-1.99,-1.95
-1.28,-0.15,-1.89,-1.86
-1.28,-0.15,-1.79,-1.76
-1.28,-0.15,-1.68,-1.66
-1.28,-0.15,-1.58,-1.56
-1.28,-0.15,-1.48,-1.47
-1.28,-0.15,-1.38,-1.39
-1.28,-0.15,-1.28,-1.32
-1.28,-0.15,-1.17,-1.27
-1.28,-0.15,-1.07,-1.23
-1.28,-0.15,-0.97,-1.2
-1.28,-0.15,-0.87,-1.19
-1.28,-0.15,-0.77,-1.19
-1.28,-0.15,-0.66,-1.19
-1.28,-0.15,-0.56,-1.19
-1.28,-0.15,-0.46,-1.18
-1.28,-0.15,-0.36,-1.17
-1.28,-0.15,-0.26,-1.15
-1.28,-0.15,-0.15,-1.11
-1.28,-0.15,-0.05,-1.06
-1.28,-0.15,0.05,-0.99
-1.28,-0.15,0.15,-0.9
-1.28,-0.15,0.26,-0.81
-1.28,-0.15,0.36,-0.69
-1.28,-0.15,0.46,-0.57
-1.28,-0.15,0.56,-0.44
-1.28,-0.15,0.66,-0.31
-1.28,-0.15,0.77,-0.17
-1.28,-0.15,0.87,-0.03
-1.28,-0.15,0.97,0.1
-1.28,-0.15,1.07,0.23
-1.28,-0.15,1.17,0.35
-1.28,-0.15,1.28,0.45
-1.28,-0.15,1.38,0.53
-1.28,-0.15,1.48,0.58
-1.28,-0.15,1.58,0.61
-1.28,-0.15,1.68,0.62
-1.28,-0.15,1.79,0.6
-1.28,-0.15,1.89,0.56
-1.28,-0.15,1.99,0.51
-1.28,-0.15,2.09,0.45
-1.28,-0.15,2.19,0.39
-1.28,-0.15,2.3,0.33
-1.28,-0.15,2.4,0.28
-1.28,-0.15,2.5,0.25
-1.28,-0.05,-2.5,-2.11
-1.28,-0.05,-2.4,-2.1
-1.28,-0.05,-2.3,-2.07
-1.28,-0.05,-2.19,-2.03
-1.28,-0.05,-2.09,-1.97
-1.28,-0.05,-1.99,-1.9
-1.28,-0.05,-1.89,-1.83
-1.28,-0.05,-1.79,-1.75
-1.28,-0.05,-1.68,-1.66
-1.28,-0.05,-1.58,-1.58
-1.28,-0.05,-1.48,-1.51
-1.28,-0.05,-1.38,-1.44
-1.28,-0.05,-1.28,-1.39
-1.28,-0.05,-1.17,-1.35
-1.28,-0.05,-1.07,-1.32
-1.28,-0.05,-0.97,-1.31
-1.28,-0.05,-0.87,-1.3
-1.28,-0.05,-0.77,-1.3
-1.28,-0.05,-0.66,-1.3
-1.28,-0.05,-0.56,-1.3
-1.28,-0.05,-0.46,-1.3
-1.28,-0.05,-0.36,-1.29
-1.28,-0.05,-0.26,-1.27
-1.28,-0.05,-0.15,-1.23
-1.28,-0.05,-0.05,-1.18
-1.28,-0.05,0.05,-1.11
-1.28,-0.05,0.15,-1.03
-1.28,-0.05,0.26,-0.94
-1.28,-0.05,0.36,-0.83
-1.28,-0.05,0.46,-0.71
-1.28,-0.05,0.56,-0.58
-1.28,-0.05,0.66,-0.45
